x-axis,1,2,3,4,D0-D7,D8-D15
second,Volt,Volt,Volt,Volt,,
-17.77500E-03,-119.56102E-03,+27.19663E-03,-104.60251E-03,+3.29027197E+00,0,0
-17.75000E-03,-25.41876E-03,+152.71964E-03,-20.92050E-03,+3.29027197E+00,0,0
-17.72500E-03,-119.56102E-03,+173.64014E-03,+0.0E+00,+3.43671548E+00,0,0
-17.70000E-03,-270.18863E-03,-14.64437E-03,-41.84100E-03,+3.12290795E+00,0,0
-17.67500E-03,-81.90411E-03,+27.19663E-03,-167.36402E-03,+3.22751046E+00,0,0
-17.65000E-03,-157.21792E-03,-140.16739E-03,-167.36402E-03,+3.29027197E+00,0,0
-17.62500E-03,+219.35111E-03,+27.19663E-03,-334.72803E-03,+3.26935147E+00,0,0
-17.60000E-03,-119.56102E-03,+27.19663E-03,+41.84100E-03,+3.12290795E+00,0,0
-17.57500E-03,-81.90411E-03,+27.19663E-03,-104.60251E-03,+3.18566946E+00,0,0
-17.55000E-03,-289.01708E-03,-119.24688E-03,-167.36402E-03,+3.01830544E+00,0,0
-17.52500E-03,-44.24721E-03,+6.27613E-03,-167.36402E-03,+3.26935147E+00,0,0
-17.50000E-03,-119.56102E-03,+27.19663E-03,+0.0E+00,+3.22751046E+00,0,0
-17.47500E-03,+3.17541802E+00,-77.40588E-03,-62.76151E-03,+3.22751046E+00,0,0
-17.45000E-03,+3.13776112E+00,+27.19663E-03,-41.84100E-03,+3.29027197E+00,0,0
-17.42500E-03,+3.13776112E+00,+27.19663E-03,-146.44351E-03,+3.26935147E+00,0,0
-17.40000E-03,+3.08127576E+00,+27.19663E-03,-167.36402E-03,+3.29027197E+00,0,0
-17.37500E-03,+3.04361886E+00,+27.19663E-03,-104.60251E-03,+3.29027197E+00,0,0
-17.35000E-03,+3.28838873E+00,-119.24688E-03,+0.0E+00,+3.26935147E+00,0,0
-17.32500E-03,+3.11893266E+00,+173.64014E-03,-146.44351E-03,+3.31119247E+00,0,0
-17.30000E-03,+3.13776112E+00,+27.19663E-03,-271.96653E-03,+3.08106695E+00,0,0
-17.27500E-03,+3.19424647E+00,-35.56488E-03,+0.0E+00,+3.08106695E+00,0,0
-17.25000E-03,+3.00596195E+00,+131.79914E-03,+0.0E+00,+3.26935147E+00,0,0
-17.22500E-03,+3.30721718E+00,-119.24688E-03,-167.36402E-03,+3.31119247E+00,0,0
-17.20000E-03,+3.23190337E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-17.17500E-03,+3.13776112E+00,+89.95814E-03,-167.36402E-03,+3.29027197E+00,0,0
-17.15000E-03,+3.11893266E+00,+173.64015E-03,+0.0E+00,+3.14382845E+00,0,0
-17.12500E-03,+3.13776112E+00,+173.64014E-03,-146.44351E-03,+3.31119247E+00,0,0
-17.10000E-03,+3.32604563E+00,+89.95814E-03,+104.60251E-03,+3.29027197E+00,0,0
-17.07500E-03,+3.19424647E+00,+27.19663E-03,+104.60251E-03,+3.35303347E+00,0,0
-17.05000E-03,+3.11893266E+00,-119.24688E-03,-167.36402E-03,+3.45763598E+00,0,0
-17.02500E-03,+3.15658957E+00,+27.19663E-03,-167.36402E-03,+3.26935147E+00,0,0
-17.00000E-03,+3.04361886E+00,+152.71964E-03,-230.12552E-03,+3.29027197E+00,0,0
-16.97500E-03,+3.13776112E+00,-140.16739E-03,+104.60251E-03,+3.01830544E+00,0,0
-16.95000E-03,+2.98713350E+00,+27.19663E-03,-20.92050E-03,+3.29027197E+00,0,0
-16.92500E-03,+3.25073183E+00,-119.24688E-03,+0.0E+00,+3.29027197E+00,0,0
-16.90000E-03,+3.04361886E+00,+27.19663E-03,-167.36402E-03,+3.29027197E+00,0,0
-16.87500E-03,+3.19424647E+00,+89.95814E-03,-104.60251E-03,+3.35303347E+00,0,0
-16.85000E-03,+3.26956028E+00,-119.24688E-03,-20.92050E-03,+3.26935147E+00,0,0
-16.82500E-03,+3.28838873E+00,+194.56065E-03,-167.36402E-03,+3.29027197E+00,0,0
-16.80000E-03,+3.17541802E+00,-14.64437E-03,-62.76151E-03,+3.22751046E+00,0,0
-16.77500E-03,+3.13776112E+00,+131.79914E-03,-104.60251E-03,+3.29027197E+00,0,0
-16.75000E-03,+3.00596195E+00,+27.19663E-03,-167.36402E-03,+3.26935147E+00,0,0
-16.72500E-03,+3.26956028E+00,+6.27613E-03,+0.0E+00,+3.29027197E+00,0,0
-16.70000E-03,+3.28838873E+00,+131.79914E-03,+62.76151E-03,+3.29027197E+00,0,0
-16.67500E-03,+3.13776112E+00,+131.79914E-03,+0.0E+00,+3.33211297E+00,0,0
-16.65000E-03,+3.00596195E+00,-140.16739E-03,-146.44351E-03,+3.29027197E+00,0,0
-16.62500E-03,+3.28838873E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-16.60000E-03,+3.13776112E+00,+27.19663E-03,-167.36402E-03,+3.22751046E+00,0,0
-16.57500E-03,+2.98713350E+00,-35.56488E-03,+0.0E+00,+3.12290795E+00,0,0
-16.55000E-03,+3.13776112E+00,+27.19663E-03,-146.44351E-03,+3.14382845E+00,0,0
-16.52500E-03,+3.00596195E+00,+27.19663E-03,-20.92050E-03,+3.26935147E+00,0,0
-16.50000E-03,+3.32604563E+00,+131.79914E-03,-62.76151E-03,+3.29027197E+00,0,0
-16.47500E-03,+3.19424647E+00,+152.71964E-03,-167.36402E-03,+3.35303347E+00,0,0
-16.45000E-03,+3.15658957E+00,+27.19663E-03,-20.92050E-03,+3.31119247E+00,0,0
-16.42500E-03,+3.15658957E+00,+152.71964E-03,-167.36402E-03,+2.99738494E+00,0,0
-16.40000E-03,+3.23190337E+00,+69.03763E-03,-167.36402E-03,+3.29027197E+00,0,0
-16.37500E-03,+3.23190337E+00,+131.79914E-03,-167.36402E-03,+3.33211297E+00,0,0
-16.35000E-03,+3.28838873E+00,+48.11713E-03,-20.92050E-03,+3.14382845E+00,0,0
-16.32500E-03,+3.40135944E+00,+27.19663E-03,-146.44351E-03,+3.29027197E+00,0,0
-16.30000E-03,+3.13776112E+00,-35.56488E-03,-104.60251E-03,+3.22751046E+00,0,0
-16.27500E-03,+3.13776112E+00,+89.95814E-03,+0.0E+00,+3.29027197E+00,0,0
-16.25000E-03,+3.40135944E+00,+194.56065E-03,+0.0E+00,+3.29027197E+00,0,0
-16.22500E-03,+3.11893266E+00,+173.64014E-03,+0.0E+00,+3.29027197E+00,0,0
-16.20000E-03,+3.04361886E+00,+27.19663E-03,-230.12552E-03,+3.35303347E+00,0,0
-16.17500E-03,+3.04361886E+00,-35.56488E-03,+0.0E+00,+3.29027197E+00,0,0
-16.15000E-03,+3.13776112E+00,+6.27613E-03,-20.92050E-03,+3.12290795E+00,0,0
-16.12500E-03,+3.26956028E+00,+6.27613E-03,-146.44351E-03,+3.14382845E+00,0,0
-16.10000E-03,+3.04361886E+00,+27.19663E-03,-62.76151E-03,+3.12290795E+00,0,0
-16.07500E-03,+3.26956028E+00,+27.19663E-03,-167.36402E-03,+3.22751046E+00,0,0
-16.05000E-03,+3.11893266E+00,+48.11713E-03,+0.0E+00,+3.12290795E+00,0,0
-16.02500E-03,-138.38947E-03,+3.35355645E+00,+0.0E+00,+89.43516E-03,0,0
-16.00000E-03,-25.41876E-03,+3.43723846E+00,+0.0E+00,-57.00836E-03,0,0
-15.97500E-03,+12.23814E-03,+3.31171545E+00,-271.96653E-03,+110.35566E-03,0,0
-15.95000E-03,-157.21792E-03,+3.49999997E+00,+20.92050E-03,+89.43516E-03,0,0
-15.92500E-03,-176.04637E-03,+3.37447695E+00,-146.44351E-03,-77.92886E-03,0,0
-15.90000E-03,-25.41876E-03,+3.47907946E+00,+0.0E+00,-57.00836E-03,0,0
-15.87500E-03,-63.07566E-03,+3.43723846E+00,-167.36402E-03,+110.35566E-03,0,0
-15.85000E-03,-6.59031E-03,+3.35355645E+00,+20.92050E-03,-36.08785E-03,0,0
-15.82500E-03,-25.41876E-03,+3.35355645E+00,-146.44351E-03,-203.45187E-03,0,0
-15.80000E-03,-119.56102E-03,+3.37447695E+00,-230.12552E-03,+5.75315E-03,0,0
-15.77500E-03,-25.41876E-03,+3.26987444E+00,-167.36402E-03,+5.75315E-03,0,0
-15.75000E-03,-25.41876E-03,+3.35355645E+00,+0.0E+00,+89.43516E-03,0,0
-15.72500E-03,-25.41876E-03,+3.52092047E+00,-146.44351E-03,+89.43516E-03,0,0
-15.70000E-03,-176.04637E-03,+3.26987444E+00,-104.60251E-03,-57.00836E-03,0,0
-15.67500E-03,-25.41876E-03,+3.16527193E+00,-167.36402E-03,+110.35566E-03,0,0
-15.65000E-03,-25.41876E-03,+3.20711294E+00,+125.52301E-03,-57.00836E-03,0,0
-15.62500E-03,-25.41876E-03,+3.37447695E+00,-20.92050E-03,-57.00836E-03,0,0
-15.60000E-03,-81.90411E-03,+3.31171545E+00,-62.76151E-03,+5.75315E-03,0,0
-15.57500E-03,-81.90411E-03,+3.37447695E+00,-167.36402E-03,-57.00836E-03,0,0
-15.55000E-03,-157.21792E-03,+3.22803344E+00,+0.0E+00,-77.92886E-03,0,0
-15.52500E-03,+87.55195E-03,+3.52092047E+00,-146.44351E-03,+89.43516E-03,0,0
-15.50000E-03,-81.90411E-03,+3.43723846E+00,+0.0E+00,-57.00836E-03,0,0
-15.47500E-03,+12.23814E-03,+3.37447695E+00,-125.52301E-03,-119.76986E-03,0,0
-15.45000E-03,-176.04637E-03,+3.35355645E+00,+125.52301E-03,+110.35566E-03,0,0
-15.42500E-03,-44.24721E-03,+3.20711294E+00,-292.88703E-03,+68.51466E-03,0,0
-15.40000E-03,+106.38040E-03,+3.41631796E+00,-167.36402E-03,-161.61087E-03,0,0
-15.37500E-03,-25.41876E-03,+3.37447695E+00,-167.36402E-03,+110.35566E-03,0,0
-15.35000E-03,-25.41876E-03,+3.49999997E+00,+0.0E+00,-57.00836E-03,0,0
-15.32500E-03,-25.41876E-03,+3.49999997E+00,+0.0E+00,+68.51466E-03,0,0
-15.30000E-03,-63.07566E-03,+3.37447695E+00,-62.76151E-03,+110.35566E-03,0,0
-15.27500E-03,-25.41876E-03,+3.31171545E+00,-41.84100E-03,-15.16735E-03,0,0
-15.25000E-03,-6.59031E-03,+3.37447695E+00,-20.92050E-03,-57.00836E-03,0,0
-15.22500E-03,-6.59031E-03,+3.35355645E+00,-167.36402E-03,-36.08785E-03,0,0
-15.20000E-03,-63.07566E-03,+3.41631796E+00,-62.76151E-03,+47.59415E-03,0,0
-15.17500E-03,-119.56102E-03,+3.20711294E+00,-104.60251E-03,-15.16735E-03,0,0
-15.15000E-03,-157.21792E-03,+3.37447695E+00,-146.44351E-03,-57.00836E-03,0,0
-15.12500E-03,+106.38040E-03,+3.24895394E+00,-188.28452E-03,-77.92886E-03,0,0
-15.10000E-03,-119.56102E-03,+3.24895394E+00,-104.60251E-03,+47.59415E-03,0,0
-15.07500E-03,-25.41876E-03,+3.37447695E+00,-62.76151E-03,-57.00836E-03,0,0
-15.05000E-03,-157.21792E-03,+3.35355645E+00,-20.92050E-03,-36.08785E-03,0,0
-15.02500E-03,-25.41876E-03,+3.37447695E+00,+20.92050E-03,-77.92886E-03,0,0
-15.00000E-03,-25.41876E-03,+3.31171545E+00,-104.60251E-03,-119.76986E-03,0,0
-14.97500E-03,-25.41876E-03,+3.14435143E+00,-104.60251E-03,-224.37237E-03,0,0
-14.95000E-03,-138.38947E-03,+3.37447695E+00,-20.92050E-03,-57.00836E-03,0,0
-14.92500E-03,-157.21792E-03,+3.37447695E+00,-146.44351E-03,+131.27616E-03,0,0
-14.90000E-03,-25.41876E-03,+3.26987444E+00,-167.36402E-03,-36.08785E-03,0,0
-14.87500E-03,-119.56102E-03,+3.20711294E+00,-62.76151E-03,+110.35566E-03,0,0
-14.85000E-03,-44.24721E-03,+3.52092047E+00,-125.52301E-03,+89.43516E-03,0,0
-14.82500E-03,-25.41876E-03,+3.22803344E+00,-146.44351E-03,+110.35566E-03,0,0
-14.80000E-03,-176.04637E-03,+3.26987444E+00,-167.36402E-03,+110.35566E-03,0,0
-14.77500E-03,-25.41876E-03,+3.31171545E+00,-62.76151E-03,+110.35566E-03,0,0
-14.75000E-03,-157.21792E-03,+3.35355645E+00,+0.0E+00,+110.35566E-03,0,0
-14.72500E-03,-289.01708E-03,+3.22803344E+00,+0.0E+00,-57.00836E-03,0,0
-14.70000E-03,-232.53173E-03,+3.26987444E+00,-104.60251E-03,+5.75315E-03,0,0
-14.67500E-03,-25.41876E-03,+3.16527193E+00,-20.92050E-03,-161.61087E-03,0,0
-14.65000E-03,-176.04637E-03,+3.52092047E+00,-20.92050E-03,+89.43516E-03,0,0
-14.62500E-03,-157.21792E-03,+3.22803344E+00,-125.52301E-03,+110.35566E-03,0,0
-14.60000E-03,-119.56102E-03,-35.56488E-03,+0.0E+00,+3.29027197E+00,0,0
-14.57500E-03,+87.55195E-03,+131.79914E-03,-167.36402E-03,+3.24843096E+00,0,0
-14.55000E-03,-157.21792E-03,-119.24688E-03,-20.92050E-03,+3.16474896E+00,0,0
-14.52500E-03,-44.24721E-03,-119.24688E-03,-20.92050E-03,+3.31119247E+00,0,0
-14.50000E-03,-25.41876E-03,+69.03763E-03,-62.76151E-03,+3.29027197E+00,0,0
-14.47500E-03,-25.41876E-03,+27.19663E-03,-167.36402E-03,+3.08106695E+00,0,0
-14.45000E-03,-157.21792E-03,+48.11713E-03,-167.36402E-03,+3.29027197E+00,0,0
-14.42500E-03,+87.55195E-03,+48.11713E-03,-20.92050E-03,+3.29027197E+00,0,0
-14.40000E-03,+68.72350E-03,+27.19663E-03,-271.96653E-03,+3.29027197E+00,0,0
-14.37500E-03,-81.90411E-03,+27.19663E-03,+104.60251E-03,+3.24843096E+00,0,0
-14.35000E-03,-176.04637E-03,+194.56065E-03,-167.36402E-03,+3.14382845E+00,0,0
-14.32500E-03,-25.41876E-03,-119.24688E-03,-20.92050E-03,+3.26935147E+00,0,0
-14.30000E-03,-119.56102E-03,-77.40588E-03,-62.76151E-03,+3.22751046E+00,0,0
-14.27500E-03,-25.41876E-03,-140.16739E-03,-167.36402E-03,+3.39487448E+00,0,0
-14.25000E-03,-289.01708E-03,+6.27613E-03,-20.92050E-03,+3.29027197E+00,0,0
-14.22500E-03,-176.04637E-03,+173.64014E-03,-41.84100E-03,+3.29027197E+00,0,0
-14.20000E-03,-119.56102E-03,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-14.17500E-03,-119.56102E-03,+27.19663E-03,-104.60251E-03,+3.39487448E+00,0,0
-14.15000E-03,-176.04637E-03,+173.64015E-03,+125.52301E-03,+3.14382845E+00,0,0
-14.12500E-03,-25.41876E-03,+48.11713E-03,-167.36402E-03,+3.12290795E+00,0,0
-14.10000E-03,-232.53173E-03,+131.79914E-03,-62.76151E-03,+3.33211297E+00,0,0
-14.07500E-03,-176.04637E-03,-140.16739E-03,-167.36402E-03,+3.29027197E+00,0,0
-14.05000E-03,-44.24721E-03,+27.19663E-03,-20.92050E-03,+3.29027197E+00,0,0
-14.02500E-03,-44.24721E-03,+27.19663E-03,-20.92050E-03,+3.26935147E+00,0,0
-14.00000E-03,-25.41876E-03,+27.19663E-03,+0.0E+00,+3.22751046E+00,0,0
-13.97500E-03,+12.23814E-03,+27.19663E-03,-167.36402E-03,+3.18566946E+00,0,0
-13.95000E-03,+87.55195E-03,+6.27613E-03,-167.36402E-03,+3.43671548E+00,0,0
-13.92500E-03,-289.01708E-03,+173.64014E-03,-167.36402E-03,+3.14382845E+00,0,0
-13.90000E-03,-81.90411E-03,-77.40588E-03,+0.0E+00,+3.29027197E+00,0,0
-13.87500E-03,+68.72350E-03,+27.19663E-03,+0.0E+00,+3.12290795E+00,0,0
-13.85000E-03,-157.21792E-03,+27.19663E-03,-20.92050E-03,+3.31119247E+00,0,0
-13.82500E-03,+87.55195E-03,-98.32638E-03,+125.52301E-03,+3.14382845E+00,0,0
-13.80000E-03,-63.07566E-03,+194.56065E-03,-167.36402E-03,+3.29027197E+00,0,0
-13.77500E-03,-63.07566E-03,+69.03764E-03,+0.0E+00,+3.22751046E+00,0,0
-13.75000E-03,-176.04637E-03,+173.64015E-03,+0.0E+00,+3.31119247E+00,0,0
-13.72500E-03,+87.55195E-03,+173.64014E-03,+125.52301E-03,+3.45763598E+00,0,0
-13.70000E-03,+162.86576E-03,+69.03763E-03,-167.36402E-03,+3.12290795E+00,0,0
-13.67500E-03,+12.23814E-03,-77.40588E-03,+0.0E+00,+3.29027197E+00,0,0
-13.65000E-03,+219.35111E-03,+27.19663E-03,-146.44351E-03,+3.14382845E+00,0,0
-13.62500E-03,-176.04637E-03,+27.19663E-03,-167.36402E-03,+3.29027197E+00,0,0
-13.60000E-03,-44.24721E-03,+27.19663E-03,+62.76151E-03,+3.35303347E+00,0,0
-13.57500E-03,-81.90411E-03,+27.19663E-03,-104.60251E-03,+3.22751046E+00,0,0
-13.55000E-03,-176.04637E-03,-140.16739E-03,+146.44351E-03,+3.29027197E+00,0,0
-13.52500E-03,-138.38947E-03,+27.19663E-03,-20.92050E-03,+3.12290795E+00,0,0
-13.50000E-03,-25.41876E-03,+27.19663E-03,-167.36402E-03,+3.18566946E+00,0,0
-13.47500E-03,-25.41876E-03,+27.19663E-03,-271.96653E-03,+3.39487448E+00,0,0
-13.45000E-03,-25.41876E-03,+194.56065E-03,-146.44351E-03,+3.45763598E+00,0,0
-13.42500E-03,-25.41876E-03,-119.24688E-03,-20.92050E-03,+3.12290795E+00,0,0
-13.40000E-03,-119.56102E-03,+27.19663E-03,-104.60251E-03,+3.39487448E+00,0,0
-13.37500E-03,-25.41876E-03,-77.40588E-03,-62.76151E-03,+3.14382845E+00,0,0
-13.35000E-03,+106.38040E-03,+27.19663E-03,-146.44351E-03,+3.14382845E+00,0,0
-13.32500E-03,-25.41876E-03,+27.19663E-03,-146.44351E-03,+2.99738494E+00,0,0
-13.30000E-03,+31.06660E-03,+27.19663E-03,+0.0E+00,+3.22751046E+00,0,0
-13.27500E-03,-25.41876E-03,+89.95814E-03,-104.60251E-03,+3.29027197E+00,0,0
-13.25000E-03,+106.38040E-03,+194.56065E-03,+0.0E+00,+3.29027197E+00,0,0
-13.22500E-03,-25.41876E-03,+48.11713E-03,-20.92050E-03,+3.12290795E+00,0,0
-13.20000E-03,+12.23814E-03,-77.40588E-03,-62.76151E-03,+3.33211297E+00,0,0
-13.17500E-03,+12.23814E-03,-77.40588E-03,-104.60251E-03,+3.35303347E+00,0,0
-13.15000E-03,+3.26956028E+00,+6.27613E-03,-167.36402E-03,+2.99738494E+00,0,0
-13.12500E-03,+3.15658957E+00,+48.11713E-03,+0.0E+00,+3.43671548E+00,0,0
-13.10000E-03,+3.13776112E+00,+89.95814E-03,-167.36402E-03,+3.12290795E+00,0,0
-13.07500E-03,+3.13776112E+00,-98.32638E-03,+0.0E+00,+3.29027197E+00,0,0
-13.05000E-03,+3.13776112E+00,+48.11713E-03,+20.92050E-03,+3.12290795E+00,0,0
-13.02500E-03,+3.13776112E+00,-161.08789E-03,+0.0E+00,+3.14382845E+00,0,0
-13.00000E-03,+3.23190337E+00,+131.79914E-03,-104.60251E-03,+3.39487448E+00,0,0
-12.97500E-03,+3.25073183E+00,+69.03764E-03,+0.0E+00,+3.22751046E+00,0,0
-12.95000E-03,+3.13776112E+00,-119.24688E-03,-167.36402E-03,+3.29027197E+00,0,0
-12.92500E-03,+3.00596195E+00,+173.64014E-03,-20.92050E-03,+3.26935147E+00,0,0
-12.90000E-03,+3.19424647E+00,+131.79914E-03,-167.36402E-03,+3.12290795E+00,0,0
-12.87500E-03,+3.13776112E+00,+131.79914E-03,-167.36402E-03,+3.39487448E+00,0,0
-12.85000E-03,+3.13776112E+00,+6.27613E-03,-20.92050E-03,+2.99738494E+00,0,0
-12.82500E-03,+3.11893266E+00,+194.56065E-03,+20.92050E-03,+3.26935147E+00,0,0
-12.80000E-03,+2.98713350E+00,+27.19663E-03,-167.36402E-03,+3.22751046E+00,0,0
-12.77500E-03,+3.23190337E+00,-14.64437E-03,-62.76151E-03,+3.29027197E+00,0,0
-12.75000E-03,+2.87416279E+00,+27.19663E-03,+0.0E+00,+3.26935147E+00,0,0
-12.72500E-03,+3.11893266E+00,+6.27613E-03,-167.36402E-03,+3.29027197E+00,0,0
-12.70000E-03,+3.23190337E+00,+131.79914E-03,+0.0E+00,+3.29027197E+00,0,0
-12.67500E-03,+3.13776112E+00,-35.56488E-03,-271.96653E-03,+3.29027197E+00,0,0
-12.65000E-03,+2.87416279E+00,+194.56065E-03,+0.0E+00,+3.41579498E+00,0,0
-12.62500E-03,+3.26956028E+00,+173.64014E-03,-20.92050E-03,+3.45763598E+00,0,0
-12.60000E-03,+2.98713350E+00,+69.03763E-03,-62.76151E-03,+3.39487448E+00,0,0
-12.57500E-03,+3.13776112E+00,+236.40165E-03,+104.60251E-03,+3.29027197E+00,0,0
-12.55000E-03,+3.00596195E+00,-98.32638E-03,-188.28452E-03,+3.14382845E+00,0,0
-12.52500E-03,+3.15658957E+00,+27.19663E-03,-20.92050E-03,+3.29027197E+00,0,0
-12.50000E-03,+3.23190337E+00,+69.03763E-03,-62.76151E-03,+3.29027197E+00,0,0
-12.47500E-03,+3.19424647E+00,+27.19663E-03,+0.0E+00,+3.39487448E+00,0,0
-12.45000E-03,+3.13776112E+00,-98.32638E-03,-20.92050E-03,+3.26935147E+00,0,0
-12.42500E-03,+3.17541802E+00,+6.27613E-03,+0.0E+00,+3.43671548E+00,0,0
-12.40000E-03,+3.19424647E+00,+27.19663E-03,+0.0E+00,+3.22751046E+00,0,0
-12.37500E-03,+3.11893266E+00,+131.79914E-03,-62.76151E-03,+3.22751046E+00,0,0
-12.35000E-03,+3.26956028E+00,+48.11713E-03,-167.36402E-03,+3.29027197E+00,0,0
-12.32500E-03,+3.40135944E+00,-140.16739E-03,-20.92050E-03,+3.29027197E+00,0,0
-12.30000E-03,+2.98713350E+00,-77.40588E-03,-104.60251E-03,+3.18566946E+00,0,0
-12.27500E-03,+3.13776112E+00,+27.19663E-03,-104.60251E-03,+3.29027197E+00,0,0
-12.25000E-03,+3.26956028E+00,+27.19663E-03,-167.36402E-03,+3.29027197E+00,0,0
-12.22500E-03,+2.98713350E+00,-119.24688E-03,-167.36402E-03,+3.14382845E+00,0,0
-12.20000E-03,+3.04361886E+00,-77.40588E-03,-62.76151E-03,+3.35303347E+00,0,0
-12.17500E-03,+3.25073183E+00,-77.40588E-03,-104.60251E-03,+3.18566946E+00,0,0
-12.15000E-03,+3.15658957E+00,+320.08366E-03,+0.0E+00,+3.14382845E+00,0,0
-12.12500E-03,+3.02479041E+00,+6.27613E-03,-167.36402E-03,+3.24843096E+00,0,0
-12.10000E-03,+3.19424647E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-12.07500E-03,+3.08127576E+00,+69.03764E-03,-209.20502E-03,+3.33211297E+00,0,0
-12.05000E-03,+3.13776112E+00,-98.32638E-03,+0.0E+00,+3.14382845E+00,0,0
-12.02500E-03,+2.98713350E+00,+48.11713E-03,-41.84100E-03,+3.31119247E+00,0,0
-12.00000E-03,+3.19424647E+00,-35.56488E-03,-62.76151E-03,+3.29027197E+00,0,0
-11.97500E-03,+3.13776112E+00,-77.40588E-03,-62.76151E-03,+3.18566946E+00,0,0
-11.95000E-03,+3.11893266E+00,+27.19663E-03,+0.0E+00,+3.29027197E+00,0,0
-11.92500E-03,+3.13776112E+00,+215.48115E-03,+0.0E+00,+3.29027197E+00,0,0
-11.90000E-03,+3.08127576E+00,+131.79914E-03,+62.76151E-03,+3.29027197E+00,0,0
-11.87500E-03,+3.13776112E+00,-77.40588E-03,-62.76151E-03,+3.29027197E+00,0,0
-11.85000E-03,+3.13776112E+00,-140.16739E-03,-292.88703E-03,+3.31119247E+00,0,0
-11.82500E-03,+3.13776112E+00,+6.27613E-03,+0.0E+00,+3.26935147E+00,0,0
-11.80000E-03,+3.02479041E+00,+27.19663E-03,-62.76151E-03,+3.12290795E+00,0,0
-11.77500E-03,+3.08127576E+00,-77.40588E-03,-167.36402E-03,+3.29027197E+00,0,0
-11.75000E-03,+3.26956028E+00,+27.19663E-03,-146.44351E-03,+3.12290795E+00,0,0
-11.72500E-03,-25.41876E-03,+3.20711294E+00,+0.0E+00,+110.35566E-03,0,0
-11.70000E-03,+31.06660E-03,+3.47907946E+00,-167.36402E-03,+47.59415E-03,0,0
-11.67500E-03,-119.56102E-03,+3.31171545E+00,+41.84100E-03,+47.59415E-03,0,0
-11.65000E-03,-44.24721E-03,+3.52092047E+00,-20.92050E-03,+110.35566E-03,0,0
-11.62500E-03,-157.21792E-03,+3.37447695E+00,-20.92050E-03,-57.00836E-03,0,0
-11.60000E-03,-213.70327E-03,+3.31171545E+00,-104.60251E-03,-15.16735E-03,0,0
-11.57500E-03,-25.41876E-03,+3.37447695E+00,-104.60251E-03,-57.00836E-03,0,0
-11.55000E-03,-176.04637E-03,+3.20711294E+00,+146.44351E-03,+89.43516E-03,0,0
-11.52500E-03,-25.41876E-03,+3.37447695E+00,-20.92050E-03,-57.00836E-03,0,0
-11.50000E-03,+68.72350E-03,+3.37447695E+00,-62.76151E-03,-98.84936E-03,0,0
-11.47500E-03,-25.41876E-03,+3.37447695E+00,-41.84100E-03,-98.84936E-03,0,0
-11.45000E-03,-44.24721E-03,+3.37447695E+00,-20.92050E-03,-182.53137E-03,0,0
-11.42500E-03,+106.38040E-03,+3.37447695E+00,-41.84100E-03,+89.43516E-03,0,0
-11.40000E-03,-119.56102E-03,+3.31171545E+00,-62.76151E-03,+152.19666E-03,0,0
-11.37500E-03,-25.41876E-03,+3.31171545E+00,-62.76151E-03,+110.35566E-03,0,0
-11.35000E-03,-157.21792E-03,+3.49999997E+00,+0.0E+00,-36.08785E-03,0,0
-11.32500E-03,-25.41876E-03,+3.66736398E+00,-20.92050E-03,+89.43516E-03,0,0
-11.30000E-03,+12.23814E-03,+3.43723846E+00,-125.52301E-03,+110.35566E-03,0,0
-11.27500E-03,-119.56102E-03,+3.26987444E+00,+0.0E+00,-119.76986E-03,0,0
-11.25000E-03,-25.41876E-03,+3.20711294E+00,+0.0E+00,-182.53137E-03,0,0
-11.22500E-03,-138.38947E-03,+3.37447695E+00,-146.44351E-03,+89.43516E-03,0,0
-11.20000E-03,+31.06660E-03,+3.47907946E+00,-209.20502E-03,-15.16735E-03,0,0
-11.17500E-03,+31.06660E-03,+3.16527193E+00,-104.60251E-03,-57.00836E-03,0,0
-11.15000E-03,-176.04637E-03,+3.22803344E+00,-20.92050E-03,-77.92886E-03,0,0
-11.12500E-03,-176.04637E-03,+3.10251043E+00,-20.92050E-03,-182.53137E-03,0,0
-11.10000E-03,-119.56102E-03,+3.26987444E+00,+0.0E+00,-57.00836E-03,0,0
-11.07500E-03,-25.41876E-03,+3.26987444E+00,+104.60251E-03,+47.59415E-03,0,0
-11.05000E-03,+106.38040E-03,+3.52092047E+00,-146.44351E-03,-77.92886E-03,0,0
-11.02500E-03,+106.38040E-03,+3.49999997E+00,-146.44351E-03,-182.53137E-03,0,0
-11.00000E-03,-25.41876E-03,+3.26987444E+00,-271.96653E-03,-57.00836E-03,0,0
-10.97500E-03,-25.41876E-03,+3.43723846E+00,+0.0E+00,+5.75315E-03,0,0
-10.95000E-03,-25.41876E-03,+3.49999997E+00,-146.44351E-03,+89.43516E-03,0,0
-10.92500E-03,-25.41876E-03,+3.22803344E+00,+125.52301E-03,+110.35566E-03,0,0
-10.90000E-03,-119.56102E-03,+3.37447695E+00,-167.36402E-03,+110.35566E-03,0,0
-10.87500E-03,-81.90411E-03,+3.43723846E+00,+0.0E+00,+110.35566E-03,0,0
-10.85000E-03,+87.55195E-03,+3.33263595E+00,-146.44351E-03,+89.43516E-03,0,0
